Joke ID,Joke Text,Category,Rating,Length,Maturity Level,Sentiment Score,Contextual Information,Usage Context
990,Why don’t skeletons fight each other? They don’t have the guts.,Pun,4.1,Short,PG,0.6,Halloween reference,Icebreaker
991,I would avoid the sushi if I was you. It’s a little fishy.,Pun,4.8,Long,PG,0.6,Food reference,Kids' party
992,Did you hear about the mathematician who’s afraid of negative numbers? He will stop at nothing to avoid them.,Pun,4.0,Long,PG,0.8,Math joke,Office humor
993,"I got hit in the head with a can of soda. Luckily, it was a soft drink.",Pun,4.9,Medium,PG,1.0,Everyday humor,Party joke
994,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,4.5,Long,G,0.6,Seafood reference,Office humor
995,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,3.9,Long,Adult,0.5,Science joke,Icebreaker
996,Want to hear a joke about construction? I’m still working on it.,Pun,3.7,Short,Adult,0.7,Everyday humor,Kids' party
997,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,3.1,Long,Adult,0.9,Science joke,Kids' party
998,Why don’t scientists trust atoms? Because they make up everything!,Pun,3.0,Medium,G,0.8,Science joke,Icebreaker
999,"What did the ocean say to the beach? Nothing, it just waved.",Pun,3.5,Medium,PG,0.8,Nature reference,Kids' party
1000,Why don’t some couples go to the gym? Because some relationships don’t work out.,Pun,4.3,Short,PG,0.5,Everyday humor,Icebreaker
